country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,ggall,extggall,gg,extgg,lccgg,extlccgg,delta,x,y,kappa,alpha,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,bcom_price,bcom_growth,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,GBI_weight,dxy,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Hungary,2015,0.43615457316340167,26439233,2397567640706868,0.003548524764588188,5285125.145,6488.625,13523166.5,13523166.5,7339972.25,1890402.75,1868645.365,9476774.235,27243.69313746155,26535.348189994806,21100.84577914219,26489.814,12226.848,22204.069,9003.493,15513.83,3896.03,0.51244212825,0.685369872,0.2862784325,0.5988674945,0.045413366250000003,34785.204,34785.204,124.53,3529342.938,3529342.938,12634.917,23.169,25.661,-0.07,0.889,6.814,16914.669,48.626,17615.37,50.64,-700.701,-2.014,2.938,2.36,10.456947402937354,10.456947402937354,9.444219450746504,15.1671320364852,16.721011673151743,23.99266614785993,93.948975,-0.02245,1.35,Europe,61.53846,70.67308,70,74.51923,66.34615,66.50246,6.978627732308952,33019.4543256273,0.03188,158.41666666666666,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.375
Hungary,2016,1.1054718838134439,13596845.5975,7626735293082165,0.003539038228428289,7796421,7781.025,15792113.25,15792113.25,6703528.25,1081474.985,3283314.75,11312308.75,31513.831818289833,21687.46345900719,18674.690244787984,27100.847,10742.484,23225.407,7906.878,17565.84,3442.43,0.5912640235,0.7372272965,0.2103958585,0.62060778,0.015422070500000001,35550.478,35896.329,127.507,3616528.789,3651712.004,12971.259,21.173,25.838,0.419,1.844,5.115,16293.154,45.389,16943.721,47.202,-650.566,-1.812,5.765,4.521,10.478708880991906,10.488390312980432,9.470491342761399,16.8747552354366,15.863488372093013,23.590334883720946,83.54254999999999,0.009625,0.9,Europe,60.57692,69.23077,67.14286,71.63461,66.82692,59.60591,6.953982291032877,25824.253667337,0.02734,143.83333333333334,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,EM,0.625
Hungary,2017,-2.1436798326168964,27948434.75,5736723088310055,0.003702872351133123,8608695.75,8545.1,12924873.7425,12924873.7425,6966790.75,410208.235,2935050.75,7934080.085,20430.11441855835,18995.640542382906,17939.3616686255,28311.913,9939.809,24847.204,7579.034,19648.34,3385.43,0.6330304019999999,0.780287889,0.17981160075,0.6174965285,-0.01104011875,37087.258,38835.221,141.511,3785186.569,3963586.548,14442.803,22.668,25.192,2.408,2.14,4.156,17288.36,44.517,18242.247,46.973,-953.887,-2.456,3.316,2.343,10.52102873946825,10.567082871580443,9.577951507182622,17.0302284164738,11.090891472868222,14.76677790697675,85.30769166666668,7.583333333333328e-4,0.9,Europe,59.13462,70.19231,74.7619,73.07692,70.19231,58.12808,13.06030124736597,27874.4568024484,0.02405,135.58333333333334,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,1.375
Hungary,2018,-2.9252481511616963,29666124.25,5577112094292533,0.003657519300808143,7442373.4025,9196.975,19226360.5,19226360.5,5219675.475,627161.25,2711834.75,10439763.75,24470.984643054835,13705.085204435207,12235.00851640009,29962.641,10531.432,26384.383,8278.434,21628.26,3960.89,0.65519173325,0.8181080439999999,0.17517522375,0.5843838717500001,-0.0299280895,38976.483,42661.805,157.883,3986140.622,4363039.988,16146.749,27.063,27.21,2.849,2.749,3.708,18993.557,44.521,19910.17,46.67,-916.613,-2.149,-0.025,-0.016,10.570713743234165,10.661059302428884,9.689474008077578,15.9984757412173,16.569101562499988,16.331809375,85.827533333333335,-0.011191666666666664,0.9,Europe,59.61538,70.19231,73.33334,73.07692,72.11539,58.62069,12.887604553814045,30068.2704060416,0.01866,154.25,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,2.375
Hungary,2019,-2.60812758230893,30735357.75,6801978545822722,0.003418770481456467,7985990.8925,9175.225,20103794.5,20103794.5,5517567.385,637466.5,2769852.5,10631563.25,22723.46643108982,13155.516510520485,11793.021807430203,31077.506,10347.866,27149.591,7964.009,23148.97,4167.98,0.65560248825,0.83825536225,0.1911136785,0.53509055075,-0.034271997,40897.163,46786.714,160.957,4184709.199,4787344.111,16469.607,28.474,27.783,3.371,4.033,3.418,20587.567,44.003,21545.618,46.051,-958.051,-2.048,-1.362,-0.846,10.6188159753219,10.75335455271277,9.70927196132051,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,0.9,Europe,NA,NA,NA,NA,NA,NA,8.550388557982368,30288.204374707002,0.01556,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,1.625
India,2004,4.910128303812022,18860323.8625,6641805266558918,0.022344589592561595,15325503.25,6916.8975,22857673.25,22857673.25,2378.75,9759.5,1896.9625,1909100.75,5888.26915736252,37.43819340040363,7.33681564897824,25884.098,1935.352,11859.69,11.812,8897.03,11.812,0.92286915275,0.75019075025,0.00145538175,0.985855473,0.18829130275,50283.623,32422.104,721.589,44513.615,28701.692,638.787,32.818,32.476,3.824,4.233,NA,6126.846,18.897,9064.961,27.959,-2938.115,-9.062,-2.47,-0.342,10.825434716591932,10.38659569139485,6.459571065476297,34.0676636632917,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,6,Asia,40.97561,52.21675,13.1068,38.42365,55.02392,61.53846,0.7867207004241319,NA,0.03703,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,2.25
India,2005,4.855145172457528,13971881.3675,8380748844894282,0.022689430316246623,17762718.75,7295.5925,25687031.25,25687031.25,2341,9605,1895.635,1907581.25,5164.881584530633,32.34445474278117,6.3383867866106405,28560.245,1939.043,13522.467,12.213,10144.43,12.213,0.9308297325,0.7501907585,0.00121639125,0.9868099395,0.19503960425,54952.315,36933.688,834.218,47884.141,32183.137,726.918,34.65,33.463,4.404,4.882,NA,7040.443,19.062,9761.839,26.431,-2721.396,-7.368,-9.901,-1.187,10.914221088152729,10.51687936746919,6.588813678874878,35.9335681932562,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,6.25,Asia,44.39024,52.45098,17.47573,45.09804,56.9378,61.53846,0.811513073436933,NA,0.05452,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
India,2006,2.570606702018172,22983307.5,2365748810414205,0.02224029476553012,20081000.5,7372.7675,28236580.5,28236580.5,4563.25,18722.5,1526831.05,2040426,4751.026141277799,54.21966146738942,10.625291012360124,31350.013,2068.454,15164.743,39.378,11376.45,39.378,0.932593352,0.7501907495,0.00211287375,0.9763812795,0.19728489100000002,60043.164,42947.059,949.118,51517.692,36849.047,814.353,35.659,34.651,6.697,7.001,NA,8734.505,20.338,11449.065,26.659,-2714.56,-6.321,-9.565,-1.008,11.002818982560097,10.667723450096988,6.702393932932475,39.4983395125723,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,7.25,Asia,46.82927,53.65854,16.90821,45.09804,58.37321,59.13462,0.8221958557798642,NA,0.03928,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,5.25
India,2007,5.681844063324246,25393120.3375,5849058158083672,0.024503264555967994,21802707.5,8670.535,31383287.5,31383287.5,12384,36102.97,1954961.5,2018154,4046.7570504448126,97.22498268328687,24.83211851657929,34737.533,2050.605,18580.181,99.483,13938.68,99.483,0.93952522125,0.7501907665,0.004775971,0.940122457,0.2053282185,65928.231,49870.896,1238.7,55719.83,42148.831,1046.898,38.114,36.843,6.204,6.283,NA,10952.53,21.962,13199.282,26.467,-2246.752,-4.505,-15.736,-1.27,11.096322020259432,10.817192865092224,6.953586784921344,43.9209428942821,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,7.75,Asia,40.29126,57.28156,13.52657,42.23301,56.45933,59.61538,1.800062856061851,NA,0.01981,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
India,2008,3.771756249757251,28615358.565,7317206237654658,0.022559008064163444,23776468.25,10137.7525,35060358.25,35060358.25,19621.8075,113344.25,2319135.75,1872314.675,3325.5678891521584,236.17165269997122,34.85186214711744,39398.773,2713.044,20520.367,137.128,15394.19,137.128,0.9347021965,0.7501907685,0.00898657225,0.89701556625,0.20460957,68493.429,56300.6,1224.096,57046.018,46890.995,1019.511,34.305,32.025,9.089,9.36,NA,11095.647,19.708,16152.664,28.69,-5057.017,-8.982,-27.914,-2.28,11.134493092641728,10.9384604712646,6.927078379559049,45.2283103406782,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,6.5,Asia,44.17476,54.85437,13.94231,40.29126,57.69231,60.09615,3.512750494232851,NA,0.03463,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
India,2009,4.8085921083291545,42560.79,7526808173018825,0.020688249071682617,25380053,13159.68,39817528,39817528,48925,66979.6025,1947512.9225,2743262,4234.847163324755,178.9250451154167,75.52683537542664,44465.97,2768.731,26045.029,188.074,19538.74,188.074,0.9354919455,0.750190754,0.0076247625,0.91086172025,0.20418865675,74301.571,64778.3,1365.373,61016.648,53196.112,1121.248,36.48,33.665,12.314,10.538,NA,11995.663,18.518,18171.645,28.052,-6175.982,-9.534,-38.437,-2.815,11.215887374493086,11.078725949713485,7.022197629647892,50.2709520503202,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,4.75,Asia,38.75598,56.45933,10.42654,41.62679,54.9763,59.71564,1.4155646564829905,NA,0.02613,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
India,2010,-1.9838592223024536,47734.675,7095716631252602,0.02204830710002573,27705862.25,14486.4875,44870012.25,44870012.25,78943.0575,102888.75,2644811.75,2864662.75,3680.1369326269382,233.59327387039252,101.41551967338633,49733.26,2993.353,29900.675,263.214,22431.21,263.214,0.93999785625,0.75019076075,0.010756264,0.86552648775,0.21050682525,81924.894,77841.2,1708.46,66374.58,63066.019,1384.174,36.502,33.701,10.528,9.166,NA,14650.84,18.821,21365.301,27.447,-6714.461,-8.626,-47.867,-2.802,11.313558179699838,11.262426132979495,7.232858850818551,43.3847617348911,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,6.25,Asia,38.57143,56.9378,11.37441,38.75598,54.02843,60.18958,0.8902610420369276,NA,0.02513,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
India,2011,1.3179817992606109,41229485.4125,6743210795135790,0.020993228924098887,22998308.715,16405.5125,38587986.055,38587986.055,263062,117373.97,2308031.1225,2641499.3575,3023.580104574804,435.46428534636397,301.1127097991948,56900.575,3913.172,35660.45,555.076,26752.14,555.076,0.9366841395,0.7501907532500001,0.01702237925,0.7990882939999999,0.21272857425,87363.3,87363.3,1823.052,69874.5,69874.5,1458.105,39.59,35.402,9.5,8.781,NA,16853.63,19.291,24147.724,27.641,-7294.094,-8.349,-78.2,-4.29,11.37783056499056,11.37783056499056,7.284892926436448,48.3843778852168,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,8.5,Asia,35.54502,54.9763,10.90047,40.75829,52.58216,61.03286,2.6516501180408754,NA,0.05625,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
India,2012,2.4735195415282076,61632.825,6715907924723380,0.018634789521758337,33009257.25,18943.184999999998,57678149.75,57678149.75,169415.535,126255.215,3376536.75,3954675.25,3976.9421490927707,297.33553164166165,170.36943345793094,64420.038,4056.752,44365.863,647.139,33282.86,647.139,0.935798335,0.750190758,0.0192590235,0.7749170525,0.2137778675,92130.2,99440.1,1827.637,72785.158,78560.161,1443.879,38.348,33.541,10,10.488,NA,19703.355,19.814,27210.645,27.364,-7507.29,-7.55,-87.843,-4.806,11.430958072946165,11.507310731815624,7.275088520927922,44.8389100348776,17.815490196078425,24.584285490196052,141.875375,-4.999999999999912e-5,8,Asia,36.96682,48.81517,10.90047,35.07109,52.58216,61.03286,2.2527930760461,NA,0.04877,55.75,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
India,2013,3.8659928627087115,53120248.55,5191194171297337,0.01680545027396839,28441250.0475,21440.225,49896911.595,49896911.595,237579.405,115247.93,3665583.75,2157114.245,1920.2478341606195,314.08439652041386,211.49150488893955,73068.258,4269.16,51373.64,509.722,38540.03,509.722,0.9392245775,0.75019075475,0.01664117975,0.79485114275,0.2145574575,98013.7,112335.2,1856.721,76522.619,87703.899,1449.605,34.024,32.286,9.4,7.663,NA,22018.07,19.6,29881.105,26.6,-7863.035,-7,-32.257,-1.737,11.492862543800538,11.629242537739007,7.279046384510139,46.5792127739105,14.22903100775193,18.533330620155034,130.33970833333333,-0.00805,7.75,Asia,36.96682,47.8673,12.32228,35.07109,53.05164,61.50235,3.939705198601864,276493.26709237404,0.04977,69.66666666666667,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
India,2014,6.6951760904358935,39622985.0825,6659777943481365,0.016324980191679713,43425479.5,23506.925,73267852,73267852,1015040.25,153515.25,2829802.1775,4941590.5,3963.4314675375917,937.2467508718346,814.1189496918502,81087.275,5260.884,56884.132,1518.943,42673.95,1518.943,0.9368625255,0.7501907555,0.02942324825,0.65195991,0.2228181275,105276.7,124679.6,2039.127,81256.839,96232.786,1573.881,34.268,32.954,5.8,5.272,NA,23875.362,19.149,32691.542,26.22,-8816.18,-7.071,-26.788,-1.314,11.564347401083078,11.733502525663102,7.361299822561441,47.6731165160931,14.131210937500002,18.281921875000005,125.75574999999999,-0.014758333333333332,8,Asia,41.82692,45.19231,13.80952,34.61538,54.80769,60.09852,1.0916811642770796,303454.87492727,0.05049,79.58333333333333,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
India,2015,7.55648790825429,66541367.9575,5245326316253152,0.015487481010508479,50173672.75,26308.875,81916422.75,81916422.75,697546.6125,91696.5475,2934119.2625,5355651.25,3888.8337241057316,573.0835100825087,506.501014386572,91538.318,5566.211,63598.73,1659.874,47418.07,1659.874,0.938608388,0.748532942,0.034548695000000004,0.57878822325,0.23005882225000002,113694.9,137718.7,2103.588,86779.904,105116.55,1605.605,32.117,31.067,4.9,5.259,NA,27342.52,19.854,37262.268,27.057,-9919.748,-7.203,-22.086,-1.05,11.64127382385135,11.832968477965562,7.381255911577927,42.8559410359832,16.721011673151743,23.99266614785993,93.948975,-0.02245,6.75,Asia,44.71154,56.25,17.14286,39.90385,55.76923,60.59113,1.6232439891320327,334310.993025188,0.05361,158.41666666666666,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.375
India,2016,6.232712016509244,74399007.12,6819581590676950,0.014895504714154222,54924207.25,29830.575,92135064.75,92135064.75,1480918.5,126668.25,4228379.5,5835966.75,3791.639731101303,1044.4524538272974,962.1558284448665,102978.695,5627.601,72957.363,1532.854,51667.75,1532.854,0.940789688,0.71693922975,0.0342792425,0.58546621175,0.264059527,123081.9,153916.7,2294.118,92926.394,116206.558,1732.051,30.172,29.547,4.5,3.569,NA,30957.01,20.113,41912.894,27.231,-10955.884,-7.118,-14.351,-0.626,11.7206052664309,11.94416682596076,7.457061534416346,41.254222699108,15.863488372093013,23.590334883720946,83.54254999999999,0.009625,6.25,Asia,47.59615,55.76923,14.7619,41.34615,53.36538,61.57635,0.62497284814273,341145.194692363,0.04382,143.83333333333334,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,EM,0.625
India,2017,5.521621875978637,54940681.6125,5249520042601317,0.015453396053219734,61881246.75,32667.05,102031536.75,102031536.75,992295.465,185612.75,4219343.75,6287325.75,3677.1642502471004,688.9037009527261,580.3474409736641,115921.82,6554.274,81245.847,2404.434,55437.55,2404.434,0.943323374,0.68263053325,0.0405348335,0.51258941475,0.305684523,131751.6,170983,2652.755,98420.596,127727.092,1981.652,30.819,28.984,3.602,4.594,NA,33951.186,19.856,44827.016,26.217,-10875.831,-6.361,-48.662,-1.834,11.788673610542393,12.049319415338099,7.591686119251924,44.1572934195377,11.090891472868222,14.76677790697675,85.30769166666668,7.583333333333328e-4,6,Asia,48.55769,56.73077,18.09524,42.30769,52.88462,59.60591,1.2546557255104898,389350.14791213395,0.05542,135.58333333333334,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,1.375
India,2018,4.685186552190807,91333040.7625,6728343528205620,0.014517253577687458,36790766.5175,34131.505000000005,57591337.9975,57591337.9975,1790291,113540.4725,3565821.8925,3365062.3125,1773.7703558122716,1003.5356004668118,943.6868649598024,129333.708,6807.89,89573.217,2127.897,62921.739,2127.897,0.9455669467500001,0.7041474992500001,0.03562525675,0.5399099027500001,0.28184818475,139814.3,189712.4,2713.165,103365.747,140255.781,2005.863,31.699,29.591,3.428,2.465,NA,38395.872,20.239,50290.201,26.509,-11894.33,-6.27,-57.183,-2.108,11.848070392534948,12.153264520154767,7.603829671075007,NA,16.569101562499988,16.331809375,85.827533333333335,-0.011191666666666664,6.5,Asia,49.51923,63.94231,14.7619,46.63462,55.28846,60.09852,3.275856908977993,374425.187183508,0.05153,154.25,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,2.375
India,2019,6.9937324244780745,101343483.665,6843363924139622,0.01428612377342482,80102928.5,36163.55,126311363.5,126311363.5,1255607.8625,295622.5,5018373.5,6970315,3426.9254689685517,762.655753361013,617.3142193772323,143350.625,7303.233,100746,2234.796,70272.48,2234.796,0.9494780577499999,0.6994077590000001,0.0311706875,0.5685075105,0.28633717625,145659.5,203398.5,2868.93,106507.229,148726.383,2097.782,29.668,28.812,4.762,6.668,NA,39259.582,19.302,55974.553,27.52,-16714.971,-8.218,-24.55,-0.856,11.889026985114635,12.222922387938135,7.648635875073111,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,5.15,Asia,NA,NA,NA,NA,NA,NA,1.0127722597733697,432378.38452396897,0.04007,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,1.625
Indonesia,2004,5.13441023123413,1271733961,29126919040646504,836500000000,32237995.05,332143.5,483342703.8,483342703.8,299861.75,19471721,607941713.75,314566583.9225,12597.722674585199,791.8098394821169,12.008825349823178,1290898.74,653882.224,659951.668,22935.152,399300,10740,0.50414197475,0.59614570175,0.020647994,0.97517021575,-0.15912458575,4837157.2,2497011.5,279.556,22159839.047,11439233.965,1280.696,27.358,23.999,6.06,6.385,9.86,438800.21,17.573,445297.685,17.833,-6497.474,-0.26,5.258,1.881,15.391837750760175,14.730605174777937,7.155158959135199,28.1862969911652,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,9.75,Asia,17.07317,42.85714,4.368932,24.13793,24.88038,40.38462,330.51475562390067,NA,0,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,2.25
Indonesia,2005,-0.24573546701480767,1305584505.5,15025723695497434,569750000000,28965490.27,305054.625,470579479.77,470579479.77,499928.875,35464172.1675,473504479.495,511495499.09,16951.565920563633,1191.8928527824244,16.56823431532205,1304597.46,682964.808,687326.542,65693.89,399840,31090,0.48062802699999996,0.6049459295,0.054214442,0.93733833125,-0.19132295875,5112516,3017393.8,310.815,23091989.56,13628832.874,1403.876,28.579,23.574,10.465,17.138,11.24,538894.002,17.86,526114.278,17.436,12779.724,0.424,1.595,0.513,15.44720220891265,14.91990403663688,7.246992261597077,NA,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,9.75,Asia,19.5122,38.23529,7.281553,27.94118,23.92344,45.67308,341.875897809304,NA,0.00377,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
Indonesia,2006,1.6581514216352375,1303802964,10955615333673068,1092500000000,36448036.75,293916.75,635715536.75,635715536.75,1110457.7225,96579039.5,423851663.4875,330449870.2825,9098.701978101817,2689.810774803031,30.575663012582094,1293541.13,658921.824,734109.004,99489.698,418750,54920,0.48517243925,0.56708846975,0.123567603,0.86371710675,-0.02467022,5393753,3631835.3,396.293,24019723.239,16173465.629,1764.79,28.986,25.762,13.101,6.585,10.28,685237.413,18.868,671708.925,18.495,13528.488,0.372,9.542,2.408,15.500751990013026,15.105248670758819,7.4757869821187235,NA,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,9.75,Asia,20.4878,42.43903,10.14493,41.17647,27.27273,45.19231,172.89321440422938,NA,0.00107,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,5.25
Indonesia,2007,2.339674090880729,1013167133.505,10273619983265344,840000000000,59379350,315126.5,658929600,658929600,12414317.25,121863545.5,560855439,526775877.7,12258.831188862736,3124.8387056762335,288.898990890024,1380213.63,724511.364,793857.333,138155.066,477750,78160,0.484243674,0.5858417812500001,0.1642159645,0.813427918,-0.012075245,5735987.8,4297113.4,470.144,25184621.924,18867051.346,2064.232,28.736,24.358,6.32,5.794,9.11,764121.451,17.782,804822.771,18.729,-40701.32,-0.947,6.795,1.445,15.562270534341618,15.273454052913912,7.632513523385473,NA,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,8,Asia,31.5534,45.63107,13.04348,41.26213,29.66507,46.63462,166.33183176024,NA,0.0017,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
Indonesia,2008,-3.852245026334552,1541000044.5,17107096230844562,830325000000,99279014.6,310378.25,542401509.1,542401509.1,77652431.5,110170377.25,626666170.75,814488979.25,15041.78689409196,3468.6665320736324,1434.0664590779647,1625906.58,932086.995,895660.935,201841.35,525690,87610,0.46948993699999997,0.57602654325,0.176068967,0.8084681455,-0.0170337795,6162847,5414841.9,558.582,26678344.4,23440305.605,2418.043,32.998,33.02,9.868,11.057,8.39,1053084.642,19.448,1050154.508,19.394,2930.133,0.054,0.126,0.022,15.634049404064259,15.504654241315096,7.790713814308594,33.300968598736,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,9.25,Asia,33.98058,46.1165,15.86539,42.71844,31.25,47.11538,865.1689828912978,NA,0.00611,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Indonesia,2009,5.747952095784294,1611962656.5,15460736766592682,568550000000,115878041,322909,720864041,720864041,129181714,79207085.36,320393625.26,461493992.9075,7677.0122128048915,3466.5746083050885,2148.954507080327,1600592.62,854015.38,989395.22,242817.98,581750,108000,0.444687204,0.5940004219999999,0.16338200549999998,0.82472124625,-0.12489582825,6452609.8,6011375,577.539,27539951.066,25656746.413,2464.956,31.173,33.013,4.803,2.769,7.87,924686.395,15.382,1023520.332,17.026,-98833.937,-1.644,10.628,1.84,15.679995227090334,15.609164065701748,7.809929236418899,37.4219646640445,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,6.5,Asia,21.05263,46.41148,21.32701,39.23445,33.17535,47.8673,842.2934698203225,NA,0.00468,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
